gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Segment,Actual_Churn,Predicted_Churn,Churn_Probability_Percent,Risk_Level,Segment_Strategy,Final_Retention_Action
Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,High-Risk High-Spend Customers,No,Yes,50.13,Medium Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Proactive Support + Personalized Offer
Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.3,424.15,High-Risk High-Spend Customers,Yes,Yes,86.53,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,High-Risk High-Spend Customers,Yes,Yes,86.03,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,Loyal Low-Spend Customers,No,No,5.6,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,Loyal Low-Spend Customers,No,No,0.25,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,New Low-Spend Customers,No,No,4.86,Low Risk,Early Engagement + Welcome Offer + Service Guidance,Regular Onboarding Communication
Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,Loyal Low-Spend Customers,No,No,4.67,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,Loyal High-Spend Customers,No,No,12.19,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,High-Risk High-Spend Customers,No,Yes,83.62,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,New Low-Spend Customers,No,Yes,73.61,High Risk,Early Engagement + Welcome Offer + Service Guidance,Immediate Welcome Offer + Onboarding Support
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,High-Risk High-Spend Customers,Yes,Yes,86.59,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,Loyal Low-Spend Customers,No,No,0.82,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,High-Risk High-Spend Customers,No,No,42.52,Medium Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Proactive Support + Personalized Offer
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,Loyal High-Spend Customers,No,No,2.57,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,New Low-Spend Customers,No,No,2.02,Low Risk,Early Engagement + Welcome Offer + Service Guidance,Regular Onboarding Communication
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,Loyal High-Spend Customers,No,No,9.02,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,Loyal Low-Spend Customers,No,No,1.1,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,Loyal Low-Spend Customers,No,No,1.27,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,New Low-Spend Customers,No,No,4.75,Low Risk,Early Engagement + Welcome Offer + Service Guidance,Regular Onboarding Communication
Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,High-Risk High-Spend Customers,No,No,16.7,Low Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Maintain Premium Relationship
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,Loyal High-Spend Customers,No,No,9.04,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,High-Risk High-Spend Customers,No,Yes,85.54,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,Loyal High-Spend Customers,No,No,7.64,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.1,Loyal High-Spend Customers,No,No,37.59,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,High-Risk High-Spend Customers,Yes,Yes,86.47,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,High-Risk High-Spend Customers,Yes,Yes,87.69,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,New Low-Spend Customers,Yes,No,47.77,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,New Low-Spend Customers,Yes,Yes,82.87,High Risk,Early Engagement + Welcome Offer + Service Guidance,Immediate Welcome Offer + Onboarding Support
Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.0,95.05,New Low-Spend Customers,Yes,Yes,60.71,High Risk,Early Engagement + Welcome Offer + Service Guidance,Immediate Welcome Offer + Onboarding Support
Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,High-Risk High-Spend Customers,No,Yes,75.23,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,Loyal High-Spend Customers,No,No,45.4,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,High-Risk High-Spend Customers,Yes,Yes,82.68,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,Loyal High-Spend Customers,No,No,16.26,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,New Low-Spend Customers,No,No,39.95,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,New Low-Spend Customers,No,No,30.62,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,Loyal High-Spend Customers,Yes,No,47.18,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,Loyal High-Spend Customers,No,No,31.5,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,New Low-Spend Customers,Yes,No,36.39,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,High-Risk High-Spend Customers,No,Yes,83.13,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,High-Risk High-Spend Customers,Yes,Yes,82.71,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,High-Risk High-Spend Customers,Yes,No,20.66,Low Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Maintain Premium Relationship
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,High-Risk High-Spend Customers,Yes,Yes,93.12,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Loyal High-Spend Customers,Yes,No,38.14,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,Loyal High-Spend Customers,No,No,7.08,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,Loyal High-Spend Customers,No,Yes,50.57,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,New Low-Spend Customers,No,Yes,73.13,High Risk,Early Engagement + Welcome Offer + Service Guidance,Immediate Welcome Offer + Onboarding Support
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,New Low-Spend Customers,No,Yes,50.83,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,Loyal High-Spend Customers,No,No,17.13,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,867.3,Loyal Low-Spend Customers,No,No,1.35,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,Loyal High-Spend Customers,No,No,8.32,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,Loyal High-Spend Customers,No,No,2.96,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,Loyal High-Spend Customers,No,Yes,52.92,Medium Risk,Loyalty Rewards + Premium Benefits,Loyalty Reward + Customer Check-In
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,New Low-Spend Customers,No,No,14.26,Low Risk,Early Engagement + Welcome Offer + Service Guidance,Regular Onboarding Communication
Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,Loyal Low-Spend Customers,No,No,9.1,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,High-Risk High-Spend Customers,No,No,34.23,Medium Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Proactive Support + Personalized Offer
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,New Low-Spend Customers,Yes,Yes,67.84,High Risk,Early Engagement + Welcome Offer + Service Guidance,Immediate Welcome Offer + Onboarding Support
Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,High-Risk High-Spend Customers,Yes,Yes,68.49,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,1,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1198.05,Loyal Low-Spend Customers,No,No,0.75,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,New Low-Spend Customers,No,No,35.78,Medium Risk,Early Engagement + Welcome Offer + Service Guidance,Early Engagement + Service Guidance
Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,Loyal High-Spend Customers,No,No,28.2,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,High-Risk High-Spend Customers,No,Yes,76.04,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,Loyal High-Spend Customers,No,No,2.09,Low Risk,Loyalty Rewards + Premium Benefits,Maintain Loyalty Benefits
Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,3549.25,Loyal High-Spend Customers,Yes,Yes,83.16,High Risk,Loyalty Rewards + Premium Benefits,Priority Loyalty Offer + Proactive Support
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,High-Risk High-Spend Customers,Yes,Yes,85.65,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,New Low-Spend Customers,No,No,24.35,Low Risk,Early Engagement + Welcome Offer + Service Guidance,Regular Onboarding Communication
Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,Loyal Low-Spend Customers,No,No,1.48,Low Risk,Maintain Service + Loyalty Communication,Maintain Service Quality
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,High-Risk High-Spend Customers,No,Yes,84.82,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Loyal High-Spend Customers,Yes,Yes,74.03,High Risk,Loyalty Rewards + Premium Benefits,Priority Loyalty Offer + Proactive Support
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,324.2,High-Risk High-Spend Customers,No,Yes,81.21,High Risk,Priority Support + Personalized Offer + Long-Term Contract Incentive,Urgent Priority Support + Personalized Offer + Contract Incentive
